Ex No	1	2	4	8	16	32
----------------------------------------------------------------
963	253	68	19	6	2	1	
964	255	70	21	7	2	1	
965	0	0	0	0	0	0	
966	335	91	27	9	4	1	
967	8	3	1	1	1	1	
968	244	66	20	7	3	1	
969	847	214	61	16	4	2	
970	0	0	0	0	0	0	
971	174	57	21	8	3	1	
972	156	42	12	4	2	1	
973	0	0	0	0	0	0	
974	751	198	52	16	4	1	
975	991	256	72	20	6	2	
976	0	0	0	0	0	0	
977	2237	570	149	40	11	4	
978	726	190	53	16	4	1	
979	0	0	0	0	0	0	
980	471	124	35	10	3	1	
981	16	6	2	2	1	1	
982	477	128	37	12	4	2	
983	82	26	9	3	2	1	
984	
985	265	69	23	8	2	1	
986	572	153	40	14	4	1	
987	543	142	38	13	4	1	
988	758	197	54	16	4	1	
989	0	0	0	0	0	0	
990	392	104	28	8	4	1	
991	704	184	49	15	4	1	
992	647	170	46	13	4	1	
993	489	127	34	12	4	1	
994	633	167	44	12	4	1	
995	25	12	6	4	2	1	
996	201	56	17	6	3	1	
997	938	244	67	18	6	2	
998	429	112	32	10	4	1	
999	621	163	46	13	4	1	
1000	89	28	9	3	1	1	
1001	55	17	6	2	1	1	
1002	0	0	0	0	0	0	
1003	473	124	35	10	3	1	
1004	477	128	37	12	4	1	
1005	969	247	64	16	4	1	
1006	648	172	48	12	4	1	
1007	1758	452	118	33	11	4	
1008	347	93	27	9	3	1	
1009	0	0	0	0	0	0	
1010	69	24	9	5	3	2	
1011	440	121	36	12	4	1	
1012	709	185	50	15	4	1	
1013	599	158	42	13	4	1	
1014	438	117	35	13	4	1	
1015	530	140	39	12	4	1	
1016	175	52	17	6	3	1	
1017	565	149	42	12	5	2	
1018	468	123	34	11	4	1	
1019	455	121	34	10	3	1	
1020	40	14	6	3	2	1	
1021	331	89	25	8	3	1	
1022	716	184	49	15	4	1	
1023	70	21	7	3	1	1	
